x,y,z,yaw,velocity,change_flag,steering_flag,accel_flag,stop_flag,event_flag
1630.00551110687,1383.62201130949,60.8183177057654,-158.137453144556,10.0272238520659,0,3,0,0,0
1629.07475923147,1383.24274084624,60.8106126440689,-158.138568681448,10.0551688015875,0,3,0,0,0
1628.14275199483,1382.86517346464,60.8127254769206,-158.08926050683,10.0544384994148,0,3,0,0,0
1627.21028650092,1382.48593065143,60.8178048534319,-158.061676693132,10.0669136933651,0,3,0,0,0
1626.27730279916,1382.10519205313,60.8171743899584,-158.063776048396,10.0723068544594,0,3,0,0,0
1625.34464316099,1381.7237740662,60.807102214545,-158.069326783209,10.0690156308438,0,3,0,0,0
1624.41200013005,1381.34198269621,60.7912928527221,-158.067067631087,10.0738136085314,0,3,0,0,0
1623.4785013877,1380.96069208253,60.7769006621093,-158.05183427175,10.07930248448,0,3,0,0,0
1622.54474279453,1380.57924957108,60.7733686985448,-158.03491458406,10.0759200338711,0,3,0,0,0
1621.61078200961,1380.19832627941,60.7817238150165,-158.023828695239,10.0813679815888,0,3,0,0,0
1620.67644903855,1379.81655965,60.7875400958583,-158.007252014285,10.0898971351497,0,3,0,0,0
1619.74156590796,1379.43374990392,60.7811630414799,-158.0045525258,10.0963748775348,0,3,0,0,0
1618.80534430948,1379.05130127817,60.7651928802952,-157.991857857446,10.1073675757551,0,3,0,0,0
1617.86899154092,1378.66784011759,60.7494397172704,-157.983008788003,10.1168214954834,0,3,0,0,0
1616.93128068262,1378.28428454325,60.7390176597983,-157.961601900637,10.1341764461315,0,3,0,0,0
1615.99216666148,1377.89920501784,60.7333946637809,-157.938175957869,10.1579603666071,0,3,0,0,0
1615.05170536321,1377.51252877153,60.7336410181597,-157.913877780916,10.1754855790828,0,3,0,0,0
1614.10914435098,1377.12527000159,60.7347690723836,-157.896965041422,10.1958927190468,0,3,0,0,0
1613.16492693051,1376.73597409297,60.7285450994968,-157.905630983429,10.2204326493109,0,3,0,0,0
1612.2192642045,1376.34637916368,60.7138797659427,-157.902593866569,10.2295350191999,0,3,0,0,0
1611.27108080412,1375.95653956663,60.6975825568661,-157.891308570469,10.2622434913931,0,3,0,0,0
1610.32122163801,1375.56592480093,60.6866457825527,-157.885453747833,10.2771936324702,0,3,0,0,0
