x,y,z,yaw,velocity,change_flag,steering_flag,accel_flag,stop_flag,event_flag
10808.753847320331,11213.015618677251,58.47448217775673,-65.60784281596943,6.13649036708327,0,1,0,0,0
10809.224478019169,11212.023072890937,58.47076183743775,-65.19858842094315,6.013980762067393,0,1,0,0,0
10809.687624988379,11211.059305256233,58.47192009631544,-64.68694822124147,5.828269309203402,0,1,0,0,0
10810.147585762665,11210.135725830682,58.45789389591664,-64.16156997689522,5.60450369688411,0,1,0,0,0
10810.647989099962,11209.158486798406,58.44315188191831,-63.52109947188118,5.3345180763162166,0,1,0,0,0
10811.126803712454,11208.236255903728,58.43788897432387,-62.76738999813243,5.018281428298762,0,1,0,0,0
10811.64037044649,11207.297994603403,58.43602701276541,-61.85490911310495,4.67512371852012,0,1,0,0,0
10812.176449683378,11206.357606500387,58.4045573445037,-60.026819349807354,4.312550333160423,0,1,0,0,0
10812.738774420111,11205.44690465089,58.40073885489255,-57.29703704662457,3.893760959787307,0,1,0,0,0
10813.337411039392,11204.603249079548,58.39018937200308,-54.1148181864847,3.4738627674936176,0,1,0,0,0
10813.973580280319,11203.793407912366,58.387264802120626,-50.20721515768153,2.9474254490160714,0,1,0,0,0
10814.69463287713,11203.035982111469,58.38028575852513,-44.66834800172424,2.2740627075098168,0,1,0,0,0
10815.481389746768,11202.367898543365,58.3572519030422,-38.127276602302,2.019000827776028,0,1,0,0,0
10816.315189325484,11201.795063807629,58.35629007499665,-32.11954336299869,2.094620171743933,0,1,0,0,0
10817.21682787151,11201.318843638524,58.35980380885303,-25.577814473942137,2.1937113890638233,0,1,0,0,0
10818.182211618521,11200.925967176445,58.36378432344645,-19.3019581517266,2.1979494881925072,0,1,0,0,0
10819.144592956989,11200.653571788222,58.363540339283645,-12.998843608427133,2.220503556561098,0,1,0,0,0
10820.130222490523,11200.480282473378,58.370386085473,-7.560891346718056,2.2198592305719713,0,1,0,0,0
10821.130551685928,11200.410579935648,58.373658451251686,-2.1398338953511384,2.2450868904909416,0,1,0,0,0
10822.154644395225,11200.432333922945,58.38319978676736,2.4523099555366468,2.2801968165972153,0,1,0,0,0
10823.181509294547,11200.529070010409,58.395462340675294,6.640956788218759,2.2767354572179967,0,1,0,0,0
10824.209621687303,11200.700703185983,58.39552839100361,10.51789639552267,2.323425239698947,0,1,0,0,0
10825.192230039975,11200.923297435977,58.40166740119457,13.404361921131624,2.321555099647429,0,1,0,0,0
10826.156695356593,11201.201410644688,58.41635943297297,16.14386823335128,2.3102012870593778,0,1,0,0,0
10827.117617185344,11201.524744644761,58.42715644650161,18.40110846243959,2.338814846745318,0,1,0,0,0
10828.08050088503,11201.876903035678,58.4464119579643,20.05528980421044,2.340150045779819,0,1,0,0,0
10829.02773324179,11202.26022020448,58.462912001647055,21.75083570488033,2.360287307693514,0,1,0,0,0
10829.977358143777,11202.668339544907,58.47169178817421,22.740880203565002,2.370053611888271,0,1,0,0,0
10830.924140606774,11203.097754859366,58.48017570003867,23.39683032692337,2.358246610699389,0,1,0,0,0
10831.874841161072,11203.532571223564,58.48448577243835,24.016356778323885,2.406125385949295,0,1,0,0,0
10832.784750171471,11203.960963034071,58.496133133769035,24.014581098121237,2.394662214249297,0,1,0,0,0
10833.717115916428,11204.399937474169,58.51068667229265,24.539209516135422,2.306091102218929,0,1,0,0,0
10834.630709160469,11204.834584143944,58.50730889197439,24.737701362341948,2.222919606600541,0,1,0,0,0
10835.547660570708,11205.269606162794,58.52071969863027,25.116823851002454,2.1937283912438876,0,1,0,0,0
10836.445066562272,11205.724174468778,58.53204351849854,24.72148171813844,2.300451123107185,0,3,0,0,0
10837.391207729,11206.157869471237,58.56610196828842,24.48263398884122,2.488646420227969,0,3,0,0,0
10838.333838683553,11206.6120790001,58.53571081161499,24.01229375626307,2.98555096218841,0,3,0,0,0
10839.268395642983,11207.039345150813,58.54568309523165,24.044541844537886,3.3630997836924625,0,3,0,0,0
10840.226312259212,11207.498271265067,58.56838636100292,23.704961294282807,3.697673493921798,0,3,0,0,0
10841.135088090436,11207.91621969454,58.55434612929821,23.325805825044455,3.9081913249294504,0,3,0,0,0
10842.100547641283,11208.330623270012,58.59878810122609,23.45967576722441,4.1656090042073055,0,3,0,0,0
10843.057641125284,11208.779238441959,58.5861773788929,23.69701043132197,4.614440401158889,0,3,0,0,0
10844.030811358476,11209.2116028741,58.59199736546725,24.234727084074365,5.024153473087551,0,3,0,0,0
10844.980883497745,11209.651030767709,58.60220892075449,23.98278625060322,5.402171361561828,0,3,0,0,0
10845.89946623973,11210.06997520104,58.57996316626668,23.831942010172956,5.747279341377042,0,3,0,0,0
10846.85990141402,11210.50726534333,58.603891380131245,23.892490930728712,5.922911722684214,0,3,0,0,0
10847.84894565295,11210.95750515256,58.63406652957201,24.287533864776357,6.122176972347434,0,3,0,0,0
10848.754551199265,11211.385866046883,58.63022898789495,24.653219510703146,6.369135406921567,0,3,0,0,0
10849.69334825466,11211.834402417764,58.62151896953583,25.020531793526157,6.588916690259088,0,3,0,0,0
